u-0kmFGsW2mk-0sdNjIFFDL,q-dvTgztcSDb-yo3KIYd3BI,Will the City really listen to our ideas?,Governance and Decision-Making,3/9/15 12:16,02118
u-0MAik3AHmJ-bSpCMMVkcx,q-Jhkb4N7nah-EtPUlD6Zel,"Have truly dedicated lanes for buses only, no cars or double-parking allowed. Have a bus lane, then a small median, then a parking lane, and then a car lane. ",Governance and Decision-Making,1/28/15 15:07,02118
u-kok00HVDbj-gljMMGQ8jM,q-MJ1vsaNxES-kMMTWrACeY,Can there be a more efficient process for qualifying and reapplying for the RIDE?,Governance and Decision-Making,3/9/15 12:16,02118
u-g5g687WrhT-ugjR3zaeAI,q-CW0BrnE6fx-oocVE3S2H1,In the future will there be more buses?,Governance and Decision-Making,3/9/15 12:55,02118
u-VmK7OlrAKc-oyharyCMsu,q-1mNk9UF2ax-W072YbOBF6,Can we reduce pedestrian wait times at crosswalks during times of extreme temperature?,Governance and Decision-Making,1/15/15 15:05,02118
u-wBdPan8yyd-BtGBcVdaBB,q-ruToDvVIhq-UJgSZGcEP2,Why aren't the bricks that are loose on side streets ever fixed?,Governance and Decision-Making,3/9/15 12:16,02118
u-4pbzrQBgIq-EjvXapPXcV,q-v5NKBpS5kt-8NCGIHll6z,Will the city put in place rules and regulations for bike riders?,Governance and Decision-Making,3/9/15 12:17,02118
u-MrRrR2AVsm-qATC8vVQm5,q-yTb0vcyEeq-58AkDQ0ZPT,How will the cities new transportation vision address the many mobility challenges presented during jan/feb 2015 snow storm?,Governance and Decision-Making,3/9/15 12:17,02118
u-cJ8sLrYZPS-fdHIvaa0x5,q-Sxba6bCwbc-BFPPHQsiwa,How can the MBTA ensure that rider feedback complaints are addressed? ,Governance and Decision-Making,3/9/15 12:16,02118
u-didQuYezET-3MYYigCiro,q-nbWRL9kPRN-DjRJW93IRr,Miss Pauline wants to know if the city is really going to listen to the voices of this question campaign? (she has lost faith).,Governance and Decision-Making,3/9/15 12:17,02118
u-u3s2doD9K5-grRBPwmvjm,q-mTnZ4ClGbh-AZ2bLW4rOq,Why can't you track the train like you can track the bus?,Innovation-Technology,1/7/15 10:50,02118
u-HtyECy0Kzo-ePquj1C10I,q-hcBZ9eOdul-am9n5xCNGd,Will T buses and Rollie's have WiFi?,Innovation-Technology,2/2/15 15:13,02118
u-B7Xh4CyGNM-6hxItmObrJ,q-Un4NjupAa1-VyfdHc7WRO,"When will we get moving sidewalks,  or underground mall, walkways similar to toronto, Montreal or above ground like Minneapolis and Calgary!",Innovation-Technology,2/7/15 14:11,02118
u-yRJKmVppGS-9Xpc6vssMv,q-e8Pxqb5hjt-kbGCMJFsrH,"Both residents and the Mayor want more housing in the city.  How can we get more people on the road, but have fewer cars?  ",Innovation-Technology,1/29/15 14:30,02118
u-9wFVPCPjlp-ZUI7e0fJoA,q-gsMZ60B86w-5eztaPHaof,When can I fly around the city like the Jetsons?,Innovation-Technology,3/9/15 12:18,02118
u-OqTnMaDHI4-9kILQ9d9Ls,q-BDCiZdAUm1-8eoE3G61el,Can we get moving sidewalks? (like at the airport),Innovation-Technology,4/15/15 10:22,02118
u-VdfQ6l3YU1-AFNynlk43i,q-aA3UwKLpPk-ALAUMXVlV7,Why don't you like Segways?,Innovation-Technology,3/9/15 12:17,02118
u-fityptqQ5p-iM2lpzO4zh,q-jrGQOrhq3R-SaK451FZsr,Will transportation be innovative and progressive? ,Innovation-Technology,1/7/15 10:50,02118
u-gvp00wcdbZ-SkLMYUR3B9,q-wGMVvqaYMn-ruHDBjXowN,What if public transportation vehicles are operated by robots?,Innovation-Technology,2/11/15 21:18,02118
u-yRJKmVppGS-9Xpc6vssMv,q-mWpyjhIVCf-njlINzNXIz,Why can transit become sexy enough that people want to take it? What value adds can Boston bring to the transit experience? ,Innovation-Technology,1/29/15 14:31,02118
u-Z9XUIfditp-4i4AWE5zYL,q-GW2O5OcL9F-dsLRqR5ACF,When is the Green line going to get timed arrival notifications?,Innovation-Technology,2/20/15 21:29,02118
u-Dg7RoGqJTO-Y3yTIWVH02,q-n5KwtoptqU-8Dk4l2WOr4,Will we ever get horse-drawn carriage rides in the Common?,Miscellaneous,2/5/15 16:14,02118
u-OA0TgTsgJu-aiH8OSVnyr,q-SgiDZQf0Rx-zK7brwKv8X,When will there be a smoother system with better looking buses and trains where breakdowns don't happen? ,Reliability,1/7/15 10:50,02118
